institution,type,doi,photo_article_title,photo_journal_title,photo_journal_volume,photo_journal_issue,photo_journal_year,photo_journal_inclusive_pages,photo_article_author,transaction_status,transaction_date,issn,base_fee,lending_library,reason_for_cancellation,call_number,location,maxcost,document_type,system_id,ifm_cost,copyright_payment_method,ccc_number,copyright_comp,article_title,journal_title,volume,issue,year,pages,article_author,x_1,cited_in,creation_date,photo_item_publisher,notes_on_access,notes,randon_number_generator,journal_volume,journal_issue,journal_year,journal_inclusive_pages,status,doi_input,doi_present,oabutton_query,oabutton_queryname,oabutton_match,oabutton_url,oabutton_type,oabutton_source,oabutton_title,oabutton_oa_result
UP,borrow,10.1016/S1383-5866(02)00043-6,NA,NA,NA,NA,NA,NA,NA,NA,42837.209695405094,1383-5866,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Microwave-assisted extraction of artemisinin from Artemisia annua L,Separation and purification technology.,28,3,2002,191-,NA,NA,Elsevier:SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/S1383-5866(02)00043-6,1,10.1016/S1383-5866(02)00043-6,doi,https://doi.org/10.1016/S1383-5866(02)00043-6,NA,NA,NA,NA,oa_not_found
UP,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42715.17871292824,0010-6178,NA,VFR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Hartford Retreat for the Insane: an early example of the use of ""moral treatment"" in America.",Connecticut medicine.,61,9,1997,521-527,"Clouette, B",NA,primo.exlibrisgroup.com-medline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no doi,0,"The Hartford Retreat for the Insane: an early example of the use of ""moral treatment"" in America.",title,"TITLE:The Hartford Retreat for the Insane: an early example of the use of ""moral treatment"" in America.",https://www.cambridge.org/core/services/aop-cambridge-core/content/view/105FCB895D553DF623313787C2F33EFC/S0018268000048779a.pdf/div-class-title-moral-outrage-and-musical-corruption-white-educators-responses-to-the-jazz-problem-div.pdf,article,oadoi,NA,oa_found
UP,borrow,10.1016/j.geomorph.2015.05.008,NA,NA,NA,NA,NA,NA,NA,NA,42746.192264467594,NA,NA,rge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Riverscape mapping with helicopter-based Structure-from-Motion photogrammetry,Geomorphology,NA,NA,2016,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.geomorph.2015.05.008,1,10.1016/j.geomorph.2015.05.008,doi,https://doi.org/10.1016/j.geomorph.2015.05.008,NA,NA,NA,NA,oa_not_found
UP,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42879.169384374996,NA,NA,IPL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Extraversion, neuroticism and conformity behaviour.",Journal of psychological researches.,7,NA,1963,66-71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no doi,0,"Extraversion, neuroticism and conformity behaviour.",title,"TITLE:Extraversion, neuroticism and conformity behaviour.",NA,NA,NA,NA,oa_not_found
UP,borrow,10.3758/BF03202673,NA,NA,NA,NA,NA,NA,NA,NA,42673.2016662037,0031-5117,NA,SOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Effects of Discrimination Training on the Perception of /r-l/ by Japanese Adults Learning English,Perception & psychophysics.,36,2,1984,131-145,"Strange, Winifred",NA,primo.exlibrisgroup.com-proquest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3758/BF03202673,1,10.3758/BF03202673,doi,https://doi.org/10.3758/BF03202673,https://link.springer.com/content/pdf/10.3758%2FBF03202673.pdf,article,oadoi,NA,oa_found
UP,borrow,10.5430/wjel.v4n1p1,NA,NA,NA,NA,NA,NA,NA,NA,42731.1902417824,1925-0711,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Leaving the Reservation: Reconstructing Identity in Sherman Alexie’s The Absolutely True Diary of a Part-Time Indian,World Journal of English Language,4,1,2014,1-,"Chang, Li",NA,primo.exlibrisgroup.com-proquest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5430/wjel.v4n1p1,1,10.5430/wjel.v4n1p1,doi,https://doi.org/10.5430/wjel.v4n1p1,http://www.sciedu.ca/journal/index.php/wjel/article/download/3870/2424,article,oadoi,NA,oa_found
UP,borrow,10.1107/S0108768197018454,NA,NA,NA,NA,NA,NA,NA,NA,42827.19426484954,NA,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Refinement of twinned structures with SHELXL97,Acta Crystallographica,B54,NA,1998,443-449,"Herbst-Irmer, R; Sheldrick, GM",NA,on-line searching and included references,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1107/S0108768197018454,1,10.1107/S0108768197018454,doi,https://doi.org/10.1107/S0108768197018454,http://journals.iucr.org/b/issues/1998/04/00/jz0004/jz0004.pdf,article,oadoi,NA,oa_found
UP,borrow,10.1590/S0102-67202013000100012,NA,NA,NA,NA,NA,NA,NA,NA,42563.80975694444,0102-6720,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lesser time of preoperative fasting and early postoperative feeding are safe?,Arquivos brasileiros de cirurgia digestiva : ABCD = Brazilian archives of digestive surgery.,26,1,2013,54-,NA,NA,EBSCO:MEDLINE:23702872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1590/S0102-67202013000100012,1,10.1590/S0102-67202013000100012,doi,https://doi.org/10.1590/S0102-67202013000100012,http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202013000100012&lng=pt&tlng=pt,article,oadoi,NA,oa_found
UP,borrow,10.1016/j.saa.2013.06.020,NA,NA,NA,NA,NA,NA,NA,NA,42662.836122685185,1386-1425,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Book of Kells: A non-invasive MOLAB investigation by complementary spectroscopic techniques.,Spectrochimica acta.,115,NA,2013,330-,"Doherty, B.",NA,primo.exlibrisgroup.com-gale_ofa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.saa.2013.06.020,1,10.1016/j.saa.2013.06.020,doi,https://doi.org/10.1016/j.saa.2013.06.020,NA,NA,NA,NA,oa_not_found
UP,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42600.17563171296,1003-6326,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Observation and theoretic analysis of gas-bubble formation and growth in water-model,Transactions of Nonferrous Metals Society of China (English Edition),15,5,2005,1130-1137,NA,NA,EI:Compendex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no doi,0,Observation and theoretic analysis of gas-bubble formation and growth in water-model,title,TITLE:Observation and theoretic analysis of gas-bubble formation and growth in water-model,NA,NA,NA,NA,oa_not_found
UP,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42565.38680555555,NA,NA,OLC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Using Music in the Classroom: Derby Writing in Classes; Silence can be golden in a writing class,Forum : a journal for the teacher of English outside the United States.,38,4,2000,30-37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no doi,0,Using Music in the Classroom: Derby Writing in Classes; Silence can be golden in a writing class,title,TITLE:Using Music in the Classroom: Derby Writing in Classes; Silence can be golden in a writing class,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1016/j.trre.2008.02.004,NA,NA,NA,NA,NA,NA,NA,NA,42871.175420023144,0955-470X,NA,OPU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The live organ donor's consent: is it informed and voluntary?,Transplantation reviews.,22,3,2008,196-,NA,NA,Elsevier:SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.trre.2008.02.004,1,10.1016/j.trre.2008.02.004,doi,https://doi.org/10.1016/j.trre.2008.02.004,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1177/0022219413497587,NA,NA,NA,NA,NA,NA,NA,NA,42740.662824074076,0022-2194,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Identifying learning disabilities through a cognitive deficit framework: Can verbal memory deficits explain similarities between learning disabled and low achieving students?,Journal of learning disabilities,48,3,2015,271-,NA,NA,EBSCO:PsycINFO:2015-15979-004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1177/0022219413497587,1,10.1177/0022219413497587,doi,https://doi.org/10.1177/0022219413497587,https://researchbank.swinburne.edu.au/items/196a66f6-f12e-42cb-8f21-789b7c9b7ae6/1/,article,base,NA,oa_found
UP,borrow,10.1016/S0378-3812(03)00009-8,NA,NA,NA,NA,NA,NA,NA,NA,42555.20526292824,0378-3812,NA,OPU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Experimental study on the solubility of natural gas components in water with or without hydrate inhibitor,Fluid phase equilibria.,207,1,2003,143-,NA,NA,Elsevier:SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/S0378-3812(03)00009-8,1,10.1016/S0378-3812(03)00009-8,doi,https://doi.org/10.1016/S0378-3812(03)00009-8,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1016/0038-0717(94)00178-4,NA,NA,NA,NA,NA,NA,NA,NA,42824.18440806713,00380717,NA,NTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Determination of organic acids in soil extracts by ion chromatography,Soil biology & biochemistry.,27,3,1995,349-356,"Baziramakenga, R",NA,CAS:CAPLUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/0038-0717(94)00178-4,1,10.1016/0038-0717(94)00178-4,doi,https://doi.org/10.1016/0038-0717(94)00178-4,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1177/0098628314537980,NA,NA,NA,NA,NA,NA,NA,NA,42722.1983105324,0098-6283,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Too Much Matching: A Social Relations Model Enhancement of the Pairing Game.,Teaching of psychology.,41,3,2014,246-,NA,NA,EBSCO:Psychology and Behavioral Sciences Collection:97028513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1177/0098628314537980,1,10.1177/0098628314537980,doi,https://doi.org/10.1177/0098628314537980,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1177/0032329215571280,NA,NA,NA,NA,NA,NA,NA,NA,42780.182816747685,0032-3292,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Class vs. Special Interest: Labor, Power, and Politics in the United States and Canada in the Twentieth Century.",Politics & society.,43,2,2015,181-,NA,NA,EBSCO:Academic Search Premier:102694065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1177/0032329215571280,1,10.1177/0032329215571280,doi,https://doi.org/10.1177/0032329215571280,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1002/pits.21937,NA,NA,NA,NA,NA,NA,NA,NA,42705.19588854167,0033-3085,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,THE INTERPLAY BETWEEN ADOLESCENTS' PERCEPTIONS OF TEACHER-STUDENT RELATIONSHIPS AND THEIR ACADEMIC SELF-REGULATION: DOES LIKING A SPECIFIC TEACHER MATTER?,Psychology in the schools,53,7,2016,736-,Diana Raufelder,NA,EBSCO:Academic Search Premier:116662245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1002/pits.21937,1,10.1002/pits.21937,doi,https://doi.org/10.1002/pits.21937,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1007/s00394-016-1212-2,NA,NA,NA,NA,NA,NA,NA,NA,42807.21110505787,1436-6207,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hyperglycemia-associated alterations in cellular signaling and dysregulated mitochondrial bioenergetics in human metabolic disorders.,European journal of nutrition.,55,8,2016,2339-,NA,NA,EBSCO:CINAHL Plus with Full Text:119755048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1007/s00394-016-1212-2,1,10.1007/s00394-016-1212-2,doi,https://doi.org/10.1007/s00394-016-1212-2,http://europepmc.org/backend/ptpmcrender.fcgi?accid=PMC5122622&blobtype=pdf,article,eupmc,NA,oa_found
UP,borrow,10.1016/0361-3682(86)90028-0,NA,NA,NA,NA,NA,NA,NA,NA,42780.18281802083,0361-3682,NA,ORU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Towards a Critical Understanding of Accounting: The Case of Cost Accounting in the U.K., 1914-1925","Accounting, organizations and society.",11,2,1986,137-,"Loft, Anne",NA,ProQ:abiglobal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/0361-3682(86)90028-0,1,10.1016/0361-3682(86)90028-0,doi,https://doi.org/10.1016/0361-3682(86)90028-0,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1016/0045-7930(86)90013-7,NA,NA,NA,NA,NA,NA,NA,NA,42752.189091354165,NA,NA,ORZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""A Numerical Investigation of Benard Convection Using the Finite Element Method,""",Computers & fluids.,14,4,1986,379-391,V. Dakshina Murty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/0045-7930(86)90013-7,1,10.1016/0045-7930(86)90013-7,doi,https://doi.org/10.1016/0045-7930(86)90013-7,NA,NA,NA,NA,oa_not_found
UP,borrow,10.14198/jhse.2014.93.04,NA,NA,NA,NA,NA,NA,NA,NA,42674.173985381945,1988-5202,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The effects of a four week primary and secondary speed training protocol on 40 yard sprint times in female college soccer players.,Journal of Human Sport,9,3,2014,713-,NA,NA,EBSCO:SPORTDiscus:108893251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.14198/jhse.2014.93.04,1,10.14198/jhse.2014.93.04,doi,https://doi.org/10.14198/jhse.2014.93.04,https://rua.ua.es/dspace/bitstream/10045/45869/1/jhse_Vol_9_N_3_713-726.pdf,article,oadoi,NA,oa_found
UP,borrow,10.1002/ejsp.2186,NA,NA,NA,NA,NA,NA,NA,NA,42711.20268125,0046-2772,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The observing self: Diminishing egocentrism through brief mindfulness meditation.,European journal of social psychology.,46,4,2016,521-,NA,NA,EBSCO:PsycINFO:2016-07763-001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1002/ejsp.2186,1,10.1002/ejsp.2186,doi,https://doi.org/10.1002/ejsp.2186,https://onlinelibrary.wiley.com/doi/pdf/10.1002/ejsp.2186,article,oadoi,NA,oa_found
UP,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42837.209694907404,NA,NA,ORZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fresh off the coast: following a year of successful testing of the CETO ocean wave energy converter's first generation unit in waters off Fremantle, Western Australia, the next step is to deploy its successor-the CETO II system.(TECHNOLOGY)(technolog",International water power & dam construction.,Vol.58(8),NA,2006,p.34(2),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no doi,0,"Fresh off the coast: following a year of successful testing of the CETO ocean wave energy converter's first generation unit in waters off Fremantle, Western Australia, the next step is to deploy its successor-the CETO II system.(TECHNOLOGY)(technolog",title,"TITLE:Fresh off the coast: following a year of successful testing of the CETO ocean wave energy converter's first generation unit in waters off Fremantle, Western Australia, the next step is to deploy its successor-the CETO II system.(TECHNOLOGY)(technolog",NA,NA,NA,NA,oa_not_found
UP,borrow,10.1002/2016GL070500,NA,NA,NA,NA,NA,NA,NA,NA,42710.20090640046,NA,NA,orc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sensitivity of Pine Island Glacier to observed ocean forcing,Geophysical research letters.,NA,NA,2016,Accepted Article,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1002/2016GL070500,1,10.1002/2016GL070500,doi,https://doi.org/10.1002/2016GL070500,https://calhoun.nps.edu/bitstream/handle/10945/57135/Stanton_Sensitivity_of_Pine_Island_Glacier%20.pdf?sequence=3,article,oadoi,NA,oa_found
UP,borrow,10.1016/0304-3959(94)00143-3,NA,NA,NA,NA,NA,NA,NA,NA,42716.192694907404,0304-3959,NA,ORU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Frequent measurement of chronic pain: an electronic diary and empirical findings.,Pain.,60,3,1995,341-,NA,NA,EBSCO:CINAHL Plus with Full Text:104780038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/0304-3959(94)00143-3,1,10.1016/0304-3959(94)00143-3,doi,https://doi.org/10.1016/0304-3959(94)00143-3,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1016/j.carres.2016.04.005,NA,NA,NA,NA,NA,NA,NA,NA,42845.1820414699,0008-6215,NA,UMS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Branching of hemicelluloses through an azetidinium salt ring-opening reaction,Carbohydrate research.,428,NA,2016,23-30,NA,NA,Elsevier:SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.carres.2016.04.005,1,10.1016/j.carres.2016.04.005,doi,https://doi.org/10.1016/j.carres.2016.04.005,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1080/00102208108547504,NA,NA,NA,NA,NA,NA,NA,NA,42873.171407291666,0010-2202,NA,WPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A Multiple-step Overall Kinetic Mechanism for the Oxidation of Hydrocarbons,Combustion science and technology.,25,5-6,1981,219-235,"HAUTMAN, D J",NA,google,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1080/00102208108547504,1,10.1080/00102208108547504,doi,https://doi.org/10.1080/00102208108547504,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1016/j.tmp.2015.07.008,NA,NA,NA,NA,NA,NA,NA,NA,42901.19082966435,2211-9744,NA,CSO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cruise ship suppliers: A field study of the supplier relationship characteristics in a service supply chain,Tourism management perspectives.,16,NA,2015,76-84,"Veronneau, Simon",NA,primo.exlibrisgroup.com-gale_ofa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.tmp.2015.07.008,1,10.1016/j.tmp.2015.07.008,doi,https://doi.org/10.1016/j.tmp.2015.07.008,https://calhoun.nps.edu/bitstream/handle/10945/50364/Veronneau%20Roy%20Beaulieu%202015_.pdf?sequence=1,article,oadoi,NA,oa_found
UP,borrow,10.1016/j.ijer.2014.04.002,NA,NA,NA,NA,NA,NA,NA,NA,42704.20195069444,0883-0355,NA,WSL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Scaffolding social and emotional learning in an elementary classroom community: A sociocultural perspective,International journal of educational research.,67,NA,2014,18-29,"Morcom, Veronica",NA,primo.exlibrisgroup.com-proquest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.ijer.2014.04.002,1,10.1016/j.ijer.2014.04.002,doi,https://doi.org/10.1016/j.ijer.2014.04.002,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1016/j.ijinfomgt.2015.07.002,NA,NA,NA,NA,NA,NA,NA,NA,42571.202978506946,0268-4012,NA,MNC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maturity model of transdisciplinary knowledge management,International journal of information management.,35,6,2015,647-,"Serna M, Edgar",NA,primo.exlibrisgroup.com-proquest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.ijinfomgt.2015.07.002,1,10.1016/j.ijinfomgt.2015.07.002,doi,https://doi.org/10.1016/j.ijinfomgt.2015.07.002,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1080/07448480209595713,NA,NA,NA,NA,NA,NA,NA,NA,42726.208041087964,NA,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trends in College Binge Drinking During a Period of Increased Prevention Efforts: Findings from 4 Harvard School of Public Health College Alcohol Study Surveys: 1993–2001,Journal of American College Health,50,NA,2002,203-217,"Henry Wechsler PhD , Jae Eun Lee DrPH , Meichun Kuo ScD , Mark Seibring BA, BS , Toben F. Nelson MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1080/07448480209595713,1,10.1080/07448480209595713,doi,https://doi.org/10.1080/07448480209595713,NA,NA,NA,NA,oa_not_found
UP,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42859.18922349537,NA,NA,CSO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poggio Guccio Bracciolini, 1380–1459, A.D.","Three renaissance silhouettes,",NA,NA,1928,25-,Ehrman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no doi,0,"Poggio Guccio Bracciolini, 1380–1459, A.D.",title,"TITLE:Poggio Guccio Bracciolini, 1380–1459, A.D.",NA,NA,NA,NA,oa_not_found
UP,borrow,10.1016/8756-3282(95)00258-4,NA,NA,NA,NA,NA,NA,NA,NA,42814.18810798611,8756-3282,NA,VZB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The worldwide problem of osteoporosis: Insights afforded by epidemiology,Bone.,17,5 Suppl 1,1995,S505-,NA,NA,Elsevier:SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/8756-3282(95)00258-4,1,10.1016/8756-3282(95)00258-4,doi,https://doi.org/10.1016/8756-3282(95)00258-4,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1016/j.foreco.2013.10.047,NA,NA,NA,NA,NA,NA,NA,NA,42687.19256322917,0378-1127,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anthropogenic disturbance shapes phylogenetic and functional tree community structure in a subtropical forest.,Forest Ecology,313,NA,2014,188-,NA,NA,EBSCO:GreenFILE:93590003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.foreco.2013.10.047,1,10.1016/j.foreco.2013.10.047,doi,https://doi.org/10.1016/j.foreco.2013.10.047,http://digibuo.uniovi.es/dspace/handle/10651/19700,article,base,NA,oa_found
UP,borrow,10.1016/j.palaeo.2012.12.014,NA,NA,NA,NA,NA,NA,NA,NA,42640.780324074076,00310182,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reconstructing El Ni?o-Southern Oscillation activity and ocean temperature seasonality from short-lived marine mollusk shells from Peru,"Palaeogeography, palaeoclimatology, palaeoecology.",371,NA,2013,45-53,"Sachs, Julian P.",NA,www.isinet.com:WoK:UA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.palaeo.2012.12.014,1,10.1016/j.palaeo.2012.12.014,doi,https://doi.org/10.1016/j.palaeo.2012.12.014,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1007/s12274-016-1397-y,NA,NA,NA,NA,NA,NA,NA,NA,42810.192976388884,1998-0124,NA,WSL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ordered SnO nanoparticles in MWCNT as a functional host material for high-rate lithium-sulfur battery cathode,Nano research.,NA,NA,2017,-0,"Kim, A-Young",NA,CAS:CAPLUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1007/s12274-016-1397-y,1,10.1007/s12274-016-1397-y,doi,https://doi.org/10.1007/s12274-016-1397-y,NA,NA,NA,NA,oa_not_found
UP,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42872.19107847222,0748-2558,NA,SOS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,'Melancholy Clowns': The Cult of Hamlet in Withnail and I and In the Bleak Midwinter,Shakespeare bulletin.,15,4,1997,33-,NA,NA,EBSCO:MLA International Bibliography:2003360254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no doi,0,'Melancholy Clowns': The Cult of Hamlet in Withnail and I and In the Bleak Midwinter,title,TITLE:'Melancholy Clowns': The Cult of Hamlet in Withnail and I and In the Bleak Midwinter,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1016/j.biopsych.2015.08.032,NA,NA,NA,NA,NA,NA,NA,NA,42593.660104166665,0006-3223,NA,EYW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maternal exposure to childhood trauma is associated during pregnancy with placental-fetal stress physiology.,Biological psychiatry.,79,10,2016,831-,NA,NA,EBSCO:PsycINFO:2016-22686-012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.biopsych.2015.08.032,1,10.1016/j.biopsych.2015.08.032,doi,https://doi.org/10.1016/j.biopsych.2015.08.032,http://europepmc.org/backend/ptpmcrender.fcgi?accid=PMC4777678&blobtype=pdf,article,eupmc,NA,oa_found
UP,borrow,10.1016/0304-3835(92)90229-O,NA,NA,NA,NA,NA,NA,NA,NA,42592.175124884256,0304-3835,NA,ORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Attenuation of preneoplastic lesion development by dietary protein intervention: apparent persistence and regression,Cancer letters.,66,2,1992,165-,NA,NA,Elsevier:SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/0304-3835(92)90229-O,1,10.1016/0304-3835(92)90229-O,doi,https://doi.org/10.1016/0304-3835(92)90229-O,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1177/0305735699271007,NA,NA,NA,NA,NA,NA,NA,NA,42564.4200462963,NA,NA,web,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The functions of music in everyday life: redefining the social in music psychology,Psychology of music,NA,NA,1999,71-83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1177/0305735699271007,1,10.1177/0305735699271007,doi,https://doi.org/10.1177/0305735699271007,NA,NA,NA,NA,oa_not_found
UP,borrow,10.1039/C4RA00247D,NA,NA,NA,NA,NA,NA,NA,NA,42820.174494479164,NA,NA,NTD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,p-Aminobenzoic acid polymorphs under high pressures,RSC advances.,4,NA,2014,15534-15541,"Tingting Yan,   Kai Wang,  Defang Duan,   Xiao Tan,   Bingbing Liua   Bo Zou",NA,on-line searching,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1039/C4RA00247D,1,10.1039/C4RA00247D,doi,https://doi.org/10.1039/C4RA00247D,NA,NA,NA,NA,oa_not_found
UP,borrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,42569.20728978009,1541-6003,NA,CSO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Geminate reactions and the lifetimes of acyloxy radicals in thermal decomposition of symmetrical primary diacyl peroxides,Journal of undergraduate chemistry research.,6,2,2007,67-75,NA,NA,CAS:CAPLUS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no doi,0,Geminate reactions and the lifetimes of acyloxy radicals in thermal decomposition of symmetrical primary diacyl peroxides,title,TITLE:Geminate reactions and the lifetimes of acyloxy radicals in thermal decomposition of symmetrical primary diacyl peroxides,NA,NA,NA,NA,oa_not_found
